플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
제주기지본부,1공장 BOG 압축기,000000000014068187,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068188,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068189,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068190,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068191,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068192,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068193,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068194,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068195,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068196,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068197,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068198,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068199,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068200,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068201,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068202,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068203,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068214,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068215,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068216,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068217,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068218,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068219,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068220,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068221,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068222,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068223,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068224,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068225,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068236,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068237,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068238,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068239,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068240,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068241,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068242,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068243,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068244,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068245,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068246,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014068247,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068265,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068266,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068267,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068268,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068269,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068270,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068271,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068272,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068273,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068274,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068275,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068276,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068277,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068278,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068279,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068280,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068281,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068282,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068283,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068284,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068285,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068286,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068287,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068288,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068289,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068290,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068291,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068292,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068293,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068294,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068309,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068310,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068311,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068312,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068313,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068314,균열/파손/소손/절단,부품/자재 불량,,2385,,F
제주기지본부,공통 MP 압축기,000000000014068314,,,,1992,,C
제주기지본부,공통 MP 압축기,000000000014068315,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068316,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068317,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068318,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068319,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068320,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068321,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068322,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068323,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068324,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068325,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068326,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068327,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068328,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068329,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068330,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068331,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068332,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068333,,,,4704,,C
제주기지본부,공통 MP 압축기,000000000014068334,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068362,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068363,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068364,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068365,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068366,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068367,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068368,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068369,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068370,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068371,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068372,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068373,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068374,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068375,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068376,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068377,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068378,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068379,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068380,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068381,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068382,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068383,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068384,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068385,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068386,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068387,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068388,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068389,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068390,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068391,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068392,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068393,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068394,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068395,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068396,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068397,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068398,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068399,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068400,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068401,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068402,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068403,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068404,,,,4704,,C
제주기지본부,1공장 재액화설비,000000000014068405,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068535,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068536,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068537,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068538,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068539,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068540,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068541,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068542,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068543,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068544,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068545,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068546,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068547,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068548,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068549,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068550,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068551,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068552,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068553,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068554,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068555,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068556,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068557,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068558,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068559,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068560,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068561,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068562,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068563,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068564,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068565,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068566,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068567,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068568,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068569,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068570,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068571,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068572,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068573,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068574,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068575,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068576,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068577,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068578,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068579,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068580,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068581,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068582,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068583,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068584,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068585,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068586,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068587,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068588,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068589,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068590,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068591,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068592,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068593,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068690,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068691,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068692,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068693,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068694,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068695,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068696,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068697,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068698,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068699,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068700,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068701,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068702,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068703,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068704,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068705,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068706,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068707,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068708,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068709,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068710,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068711,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068712,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068713,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068714,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068715,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068716,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068717,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068718,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068719,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068720,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068721,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068722,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068723,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068724,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068814,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068815,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068816,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068817,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068818,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068819,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068820,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068821,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068822,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068823,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068824,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068825,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068826,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068827,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068828,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068829,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068830,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068831,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068832,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068833,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068834,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068835,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068836,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068837,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068838,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068839,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068840,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068841,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068842,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068843,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068844,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068845,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068846,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068847,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068848,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014068849,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068850,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068851,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068852,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068853,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068854,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068855,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068856,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068857,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068858,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068859,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068860,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068861,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068862,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068863,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068864,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068865,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068866,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068867,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068868,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068869,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068870,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068966,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068967,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068968,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068969,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068970,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068971,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068972,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068973,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068974,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068975,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068976,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068977,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068978,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068979,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068980,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068981,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068982,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068983,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068984,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068985,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068986,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068987,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068988,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068989,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068990,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068991,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068992,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068993,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068994,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068995,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068996,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068997,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068998,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014068999,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014069000,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014069001,,,,4704,,C
제주기지본부,1공장 2차펌프,000000000014069002,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069067,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069068,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069069,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069070,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069071,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069072,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069073,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069074,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069075,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069076,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069077,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069078,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069079,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069080,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069081,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069082,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069083,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069084,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069085,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069086,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069087,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069088,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069089,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069090,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069091,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069092,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069093,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069094,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069095,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069096,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069097,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069098,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069099,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069100,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069101,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069102,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069103,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069104,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069105,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069106,,,,4704,,C
제주기지본부,공통 계량설비,000000000014069107,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069363,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069364,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069365,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069366,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069367,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069368,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069369,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069370,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069371,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069372,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069373,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069374,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069375,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069376,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069377,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069378,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069379,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069380,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069381,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069382,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069383,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069384,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069385,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069386,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069387,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069388,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069389,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069390,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069391,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069392,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069393,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069394,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069395,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069397,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069398,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069399,,,,4704,,C
제주기지본부,1공장 Drain 설비,000000000014069400,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069401,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069402,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069403,,,,4704,,C
제주기지본부,1공장 BOG 압축기,000000000014069404,,,,4704,,C
평택기지본부,1공장 공기압축설비,000000000014070008,,,,3672,,C
평택기지본부,1공장 공기압축설비,000000000014070009,,,,3672,,C
평택기지본부,1공장 공기압축설비,000000000014070010,,,,3672,,C
평택기지본부,1공장 공기압축설비,000000000014070011,,,,3672,,C
평택기지본부,1공장 공기압축설비,000000000014070012,,,,3672,,C
평택기지본부,1공장 공기압축설비,000000000014070013,,,,3672,,C
평택기지본부,1공장 공기압축설비,000000000014070014,,,,3672,,C
평택기지본부,1공장 공기압축설비,000000000014070015,,,,3672,,C
